Type;Variable;Group;Week;Year;Age;Vax_status;Value
antal;dode;NA; 7;2022;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 6;2022;20-29;Ingen vaccination;     0,0
antal;dode;NA; 6;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 6;2022;20-29;Anden vaccination;     2,0
antal;dode;NA; 6;2022;20-29;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 6;2022;20-29;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 5;2022;20-29;Ingen vaccination;     0,0
antal;dode;NA; 5;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 5;2022;20-29;Anden vaccination;     0,0
antal;dode;NA; 5;2022;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 5;2022;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 4;2022;20-29;Ingen vaccination;     0,0
antal;dode;NA; 4;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 4;2022;20-29;Anden vaccination;     3,0
antal;dode;NA; 4;2022;20-29;Fuld effekt efter primært forløb;     2,0
antal;dode;NA; 4;2022;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 3;2022;20-29;Ingen vaccination;     0,0
antal;dode;NA; 3;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 3;2022;20-29;Anden vaccination;     1,0
antal;dode;NA; 3;2022;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 3;2022;20-29;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 2;2022;20-29;Ingen vaccination;     0,0
antal;dode;NA; 2;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 2;2022;20-29;Anden vaccination;     0,0
antal;dode;NA; 2;2022;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 2;2022;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 1;2022;20-29;Ingen vaccination;     2,0
antal;dode;NA; 1;2022;20-29;Første vaccination;     0,0
antal;dode;NA; 1;2022;20-29;Anden vaccination;     1,0
antal;dode;NA; 1;2022;20-29;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 1;2022;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;52;2021;20-29;Ingen vaccination;     1,0
antal;dode;NA;52;2021;20-29;Første vaccination;     0,0
antal;dode;NA;52;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;52;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;52;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;51;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;51;2021;20-29;Første vaccination;     0,0
antal;dode;NA;51;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;51;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;51;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;50;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;50;2021;20-29;Første vaccination;     0,0
antal;dode;NA;50;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;50;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;50;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;49;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;49;2021;20-29;Første vaccination;     0,0
antal;dode;NA;49;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;49;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;49;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;48;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;48;2021;20-29;Første vaccination;     0,0
antal;dode;NA;48;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;48;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;48;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;47;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;47;2021;20-29;Første vaccination;     0,0
antal;dode;NA;47;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;47;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;47;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;46;2021;20-29;Ingen vaccination;     0,0
antal;dode;NA;46;2021;20-29;Første vaccination;     0,0
antal;dode;NA;46;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;46;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;46;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;45;2021;20-29;Ingen vaccination;     1,0
antal;dode;NA;45;2021;20-29;Første vaccination;     0,0
antal;dode;NA;45;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;45;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;45;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA;44;2021;20-29;Ingen vaccination;     1,0
antal;dode;NA;44;2021;20-29;Første vaccination;     0,0
antal;dode;NA;44;2021;20-29;Anden vaccination;     0,0
antal;dode;NA;44;2021;20-29;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;44;2021;20-29;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 7;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 7;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 7;2022;30-39;Anden vaccination;     1,0
antal;dode;NA; 7;2022;30-39;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 7;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 6;2022;30-39;Ingen vaccination;     1,0
antal;dode;NA; 6;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 6;2022;30-39;Anden vaccination;     0,0
antal;dode;NA; 6;2022;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 6;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 5;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 5;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 5;2022;30-39;Anden vaccination;     2,0
antal;dode;NA; 5;2022;30-39;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 5;2022;30-39;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 4;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 4;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 4;2022;30-39;Anden vaccination;     1,0
antal;dode;NA; 4;2022;30-39;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 4;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 3;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 3;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 3;2022;30-39;Anden vaccination;     1,0
antal;dode;NA; 3;2022;30-39;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 3;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 2;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 2;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 2;2022;30-39;Anden vaccination;     0,0
antal;dode;NA; 2;2022;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 2;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 1;2022;30-39;Ingen vaccination;     0,0
antal;dode;NA; 1;2022;30-39;Første vaccination;     0,0
antal;dode;NA; 1;2022;30-39;Anden vaccination;     0,0
antal;dode;NA; 1;2022;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 1;2022;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;52;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;52;2021;30-39;Første vaccination;     0,0
antal;dode;NA;52;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;52;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;52;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;51;2021;30-39;Ingen vaccination;     1,0
antal;dode;NA;51;2021;30-39;Første vaccination;     0,0
antal;dode;NA;51;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;51;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;51;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;50;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;50;2021;30-39;Første vaccination;     0,0
antal;dode;NA;50;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;50;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;50;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;49;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;49;2021;30-39;Første vaccination;     0,0
antal;dode;NA;49;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;49;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;49;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;48;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;48;2021;30-39;Første vaccination;     0,0
antal;dode;NA;48;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;48;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;48;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;47;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;47;2021;30-39;Første vaccination;     0,0
antal;dode;NA;47;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;47;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;47;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;46;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;46;2021;30-39;Første vaccination;     0,0
antal;dode;NA;46;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;46;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;46;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;45;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;45;2021;30-39;Første vaccination;     0,0
antal;dode;NA;45;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;45;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;45;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA;44;2021;30-39;Ingen vaccination;     0,0
antal;dode;NA;44;2021;30-39;Første vaccination;     0,0
antal;dode;NA;44;2021;30-39;Anden vaccination;     0,0
antal;dode;NA;44;2021;30-39;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;44;2021;30-39;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 7;2022;40-49;Ingen vaccination;     3,0
antal;dode;NA; 7;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 7;2022;40-49;Anden vaccination;     3,0
antal;dode;NA; 7;2022;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 7;2022;40-49;Fuld effekt efter revaccination;     3,0
antal;dode;NA; 6;2022;40-49;Ingen vaccination;     0,0
antal;dode;NA; 6;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 6;2022;40-49;Anden vaccination;     4,0
antal;dode;NA; 6;2022;40-49;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 6;2022;40-49;Fuld effekt efter revaccination;     3,0
antal;dode;NA; 5;2022;40-49;Ingen vaccination;     0,0
antal;dode;NA; 5;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 5;2022;40-49;Anden vaccination;     0,0
antal;dode;NA; 5;2022;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 5;2022;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 4;2022;40-49;Ingen vaccination;     0,0
antal;dode;NA; 4;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 4;2022;40-49;Anden vaccination;     1,0
antal;dode;NA; 4;2022;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 4;2022;40-49;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 3;2022;40-49;Ingen vaccination;     0,0
antal;dode;NA; 3;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 3;2022;40-49;Anden vaccination;     2,0
antal;dode;NA; 3;2022;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 3;2022;40-49;Fuld effekt efter revaccination;     2,0
antal;dode;NA; 2;2022;40-49;Ingen vaccination;     1,0
antal;dode;NA; 2;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 2;2022;40-49;Anden vaccination;     2,0
antal;dode;NA; 2;2022;40-49;Fuld effekt efter primært forløb;     2,0
antal;dode;NA; 2;2022;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 1;2022;40-49;Ingen vaccination;     0,0
antal;dode;NA; 1;2022;40-49;Første vaccination;     0,0
antal;dode;NA; 1;2022;40-49;Anden vaccination;     0,0
antal;dode;NA; 1;2022;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 1;2022;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;52;2021;40-49;Ingen vaccination;     0,0
antal;dode;NA;52;2021;40-49;Første vaccination;     0,0
antal;dode;NA;52;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;52;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;52;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;51;2021;40-49;Ingen vaccination;     0,0
antal;dode;NA;51;2021;40-49;Første vaccination;     0,0
antal;dode;NA;51;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;51;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;51;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;50;2021;40-49;Ingen vaccination;     1,0
antal;dode;NA;50;2021;40-49;Første vaccination;     0,0
antal;dode;NA;50;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;50;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;50;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;49;2021;40-49;Ingen vaccination;     0,0
antal;dode;NA;49;2021;40-49;Første vaccination;     1,0
antal;dode;NA;49;2021;40-49;Anden vaccination;     1,0
antal;dode;NA;49;2021;40-49;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;49;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;48;2021;40-49;Ingen vaccination;     1,0
antal;dode;NA;48;2021;40-49;Første vaccination;     0,0
antal;dode;NA;48;2021;40-49;Anden vaccination;     1,0
antal;dode;NA;48;2021;40-49;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;48;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;47;2021;40-49;Ingen vaccination;     2,0
antal;dode;NA;47;2021;40-49;Første vaccination;     0,0
antal;dode;NA;47;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;47;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;47;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;46;2021;40-49;Ingen vaccination;     0,0
antal;dode;NA;46;2021;40-49;Første vaccination;     0,0
antal;dode;NA;46;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;46;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;46;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;45;2021;40-49;Ingen vaccination;     1,0
antal;dode;NA;45;2021;40-49;Første vaccination;     0,0
antal;dode;NA;45;2021;40-49;Anden vaccination;     1,0
antal;dode;NA;45;2021;40-49;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;45;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA;44;2021;40-49;Ingen vaccination;     1,0
antal;dode;NA;44;2021;40-49;Første vaccination;     0,0
antal;dode;NA;44;2021;40-49;Anden vaccination;     0,0
antal;dode;NA;44;2021;40-49;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;44;2021;40-49;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 7;2022;50-59;Ingen vaccination;     2,0
antal;dode;NA; 7;2022;50-59;Første vaccination;     1,0
antal;dode;NA; 7;2022;50-59;Anden vaccination;     5,0
antal;dode;NA; 7;2022;50-59;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 7;2022;50-59;Fuld effekt efter revaccination;     4,0
antal;dode;NA; 6;2022;50-59;Ingen vaccination;     1,0
antal;dode;NA; 6;2022;50-59;Første vaccination;     0,0
antal;dode;NA; 6;2022;50-59;Anden vaccination;     7,0
antal;dode;NA; 6;2022;50-59;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 6;2022;50-59;Fuld effekt efter revaccination;     7,0
antal;dode;NA; 5;2022;50-59;Ingen vaccination;     2,0
antal;dode;NA; 5;2022;50-59;Første vaccination;     0,0
antal;dode;NA; 5;2022;50-59;Anden vaccination;     3,0
antal;dode;NA; 5;2022;50-59;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 5;2022;50-59;Fuld effekt efter revaccination;     3,0
antal;dode;NA; 4;2022;50-59;Ingen vaccination;     1,0
antal;dode;NA; 4;2022;50-59;Første vaccination;     1,0
antal;dode;NA; 4;2022;50-59;Anden vaccination;     3,0
antal;dode;NA; 4;2022;50-59;Fuld effekt efter primært forløb;     2,0
antal;dode;NA; 4;2022;50-59;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 3;2022;50-59;Ingen vaccination;     3,0
antal;dode;NA; 3;2022;50-59;Første vaccination;     0,0
antal;dode;NA; 3;2022;50-59;Anden vaccination;     2,0
antal;dode;NA; 3;2022;50-59;Fuld effekt efter primært forløb;     2,0
antal;dode;NA; 3;2022;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 2;2022;50-59;Ingen vaccination;     3,0
antal;dode;NA; 2;2022;50-59;Første vaccination;     0,0
antal;dode;NA; 2;2022;50-59;Anden vaccination;     2,0
antal;dode;NA; 2;2022;50-59;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 2;2022;50-59;Fuld effekt efter revaccination;     1,0
antal;dode;NA; 1;2022;50-59;Ingen vaccination;     0,0
antal;dode;NA; 1;2022;50-59;Første vaccination;     0,0
antal;dode;NA; 1;2022;50-59;Anden vaccination;     3,0
antal;dode;NA; 1;2022;50-59;Fuld effekt efter primært forløb;     3,0
antal;dode;NA; 1;2022;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;52;2021;50-59;Ingen vaccination;     1,0
antal;dode;NA;52;2021;50-59;Første vaccination;     1,0
antal;dode;NA;52;2021;50-59;Anden vaccination;     0,0
antal;dode;NA;52;2021;50-59;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;52;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;51;2021;50-59;Ingen vaccination;     2,0
antal;dode;NA;51;2021;50-59;Første vaccination;     1,0
antal;dode;NA;51;2021;50-59;Anden vaccination;     3,0
antal;dode;NA;51;2021;50-59;Fuld effekt efter primært forløb;     3,0
antal;dode;NA;51;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;50;2021;50-59;Ingen vaccination;     1,0
antal;dode;NA;50;2021;50-59;Første vaccination;     0,0
antal;dode;NA;50;2021;50-59;Anden vaccination;     2,0
antal;dode;NA;50;2021;50-59;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;50;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;49;2021;50-59;Ingen vaccination;     1,0
antal;dode;NA;49;2021;50-59;Første vaccination;     0,0
antal;dode;NA;49;2021;50-59;Anden vaccination;     4,0
antal;dode;NA;49;2021;50-59;Fuld effekt efter primært forløb;     3,0
antal;dode;NA;49;2021;50-59;Fuld effekt efter revaccination;     1,0
antal;dode;NA;48;2021;50-59;Ingen vaccination;     1,0
antal;dode;NA;48;2021;50-59;Første vaccination;     0,0
antal;dode;NA;48;2021;50-59;Anden vaccination;     1,0
antal;dode;NA;48;2021;50-59;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;48;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;47;2021;50-59;Ingen vaccination;     0,0
antal;dode;NA;47;2021;50-59;Første vaccination;     0,0
antal;dode;NA;47;2021;50-59;Anden vaccination;     3,0
antal;dode;NA;47;2021;50-59;Fuld effekt efter primært forløb;     3,0
antal;dode;NA;47;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;46;2021;50-59;Ingen vaccination;     2,0
antal;dode;NA;46;2021;50-59;Første vaccination;     0,0
antal;dode;NA;46;2021;50-59;Anden vaccination;     0,0
antal;dode;NA;46;2021;50-59;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;46;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;45;2021;50-59;Ingen vaccination;     0,0
antal;dode;NA;45;2021;50-59;Første vaccination;     0,0
antal;dode;NA;45;2021;50-59;Anden vaccination;     2,0
antal;dode;NA;45;2021;50-59;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;45;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA;44;2021;50-59;Ingen vaccination;     0,0
antal;dode;NA;44;2021;50-59;Første vaccination;     0,0
antal;dode;NA;44;2021;50-59;Anden vaccination;     0,0
antal;dode;NA;44;2021;50-59;Fuld effekt efter primært forløb;     0,0
antal;dode;NA;44;2021;50-59;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 7;2022;60-64;Ingen vaccination;     0,0
antal;dode;NA; 7;2022;60-64;Første vaccination;     0,0
antal;dode;NA; 7;2022;60-64;Anden vaccination;     4,0
antal;dode;NA; 7;2022;60-64;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 7;2022;60-64;Fuld effekt efter revaccination;     3,0
antal;dode;NA; 6;2022;60-64;Ingen vaccination;     0,0
antal;dode;NA; 6;2022;60-64;Første vaccination;     1,0
antal;dode;NA; 6;2022;60-64;Anden vaccination;     4,0
antal;dode;NA; 6;2022;60-64;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 6;2022;60-64;Fuld effekt efter revaccination;     4,0
antal;dode;NA; 5;2022;60-64;Ingen vaccination;     0,0
antal;dode;NA; 5;2022;60-64;Første vaccination;     0,0
antal;dode;NA; 5;2022;60-64;Anden vaccination;     5,0
antal;dode;NA; 5;2022;60-64;Fuld effekt efter primært forløb;     3,0
antal;dode;NA; 5;2022;60-64;Fuld effekt efter revaccination;     2,0
antal;dode;NA; 4;2022;60-64;Ingen vaccination;     2,0
antal;dode;NA; 4;2022;60-64;Første vaccination;     0,0
antal;dode;NA; 4;2022;60-64;Anden vaccination;     4,0
antal;dode;NA; 4;2022;60-64;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 4;2022;60-64;Fuld effekt efter revaccination;     4,0
antal;dode;NA; 3;2022;60-64;Ingen vaccination;     1,0
antal;dode;NA; 3;2022;60-64;Første vaccination;     3,0
antal;dode;NA; 3;2022;60-64;Anden vaccination;     2,0
antal;dode;NA; 3;2022;60-64;Fuld effekt efter primært forløb;     0,0
antal;dode;NA; 3;2022;60-64;Fuld effekt efter revaccination;     2,0
antal;dode;NA; 2;2022;60-64;Ingen vaccination;     1,0
antal;dode;NA; 2;2022;60-64;Første vaccination;     0,0
antal;dode;NA; 2;2022;60-64;Anden vaccination;     4,0
antal;dode;NA; 2;2022;60-64;Fuld effekt efter primært forløb;     4,0
antal;dode;NA; 2;2022;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 1;2022;60-64;Ingen vaccination;     1,0
antal;dode;NA; 1;2022;60-64;Første vaccination;     0,0
antal;dode;NA; 1;2022;60-64;Anden vaccination;     2,0
antal;dode;NA; 1;2022;60-64;Fuld effekt efter primært forløb;     2,0
antal;dode;NA; 1;2022;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;52;2021;60-64;Ingen vaccination;     1,0
antal;dode;NA;52;2021;60-64;Første vaccination;     0,0
antal;dode;NA;52;2021;60-64;Anden vaccination;     3,0
antal;dode;NA;52;2021;60-64;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;52;2021;60-64;Fuld effekt efter revaccination;     1,0
antal;dode;NA;51;2021;60-64;Ingen vaccination;     1,0
antal;dode;NA;51;2021;60-64;Første vaccination;     0,0
antal;dode;NA;51;2021;60-64;Anden vaccination;     2,0
antal;dode;NA;51;2021;60-64;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;51;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;50;2021;60-64;Ingen vaccination;     2,0
antal;dode;NA;50;2021;60-64;Første vaccination;     0,0
antal;dode;NA;50;2021;60-64;Anden vaccination;     2,0
antal;dode;NA;50;2021;60-64;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;50;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;49;2021;60-64;Ingen vaccination;     0,0
antal;dode;NA;49;2021;60-64;Første vaccination;     0,0
antal;dode;NA;49;2021;60-64;Anden vaccination;     1,0
antal;dode;NA;49;2021;60-64;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;49;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;48;2021;60-64;Ingen vaccination;     1,0
antal;dode;NA;48;2021;60-64;Første vaccination;     0,0
antal;dode;NA;48;2021;60-64;Anden vaccination;     2,0
antal;dode;NA;48;2021;60-64;Fuld effekt efter primært forløb;     2,0
antal;dode;NA;48;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;47;2021;60-64;Ingen vaccination;     1,0
antal;dode;NA;47;2021;60-64;Første vaccination;     0,0
antal;dode;NA;47;2021;60-64;Anden vaccination;     3,0
antal;dode;NA;47;2021;60-64;Fuld effekt efter primært forløb;     3,0
antal;dode;NA;47;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;46;2021;60-64;Ingen vaccination;     0,0
antal;dode;NA;46;2021;60-64;Første vaccination;     0,0
antal;dode;NA;46;2021;60-64;Anden vaccination;     1,0
antal;dode;NA;46;2021;60-64;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;46;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;45;2021;60-64;Ingen vaccination;     0,0
antal;dode;NA;45;2021;60-64;Første vaccination;     0,0
antal;dode;NA;45;2021;60-64;Anden vaccination;     1,0
antal;dode;NA;45;2021;60-64;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;45;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA;44;2021;60-64;Ingen vaccination;     0,0
antal;dode;NA;44;2021;60-64;Første vaccination;     0,0
antal;dode;NA;44;2021;60-64;Anden vaccination;     1,0
antal;dode;NA;44;2021;60-64;Fuld effekt efter primært forløb;     1,0
antal;dode;NA;44;2021;60-64;Fuld effekt efter revaccination;     0,0
antal;dode;NA; 7;2022;65-69;Ingen vaccination;     3,0
antal;dode;NA; 7;2022;65-69;Første vaccination;     0,0
antal;dode;NA; 7;2022;65-69;Anden vaccination;     5,0
antal;dode;NA; 7;2022;65-69;Fuld effekt efter primært forløb;     1,0
antal;dode;NA; 7;2022;65-69;Fuld effekt efter revaccination;     4,0
antal;dode;NA; 6;2022;65-69;Ingen vaccination;     0,0
antal;dode;NA; 6;2022;65-69;Første vaccination;     0,0
antal;dode;NA; 6;2022;65-69;Anden vaccination;    11,0
antal;dode;NA; 6;2022;65-69;Fuld effekt efter primært forløb;     3,0
antal;dode;NA; 6;2022;65-69;Fuld effekt efter revaccination;     8,0
antal;dode;NA; 5;2022;65-69;Ingen vaccination;     0,0
antal;dode;NA; 5;2022;65-69;Første vaccination;     0,0
antal;dode;NA; 5;2022;65-69;Anden vaccination;     6,0
antal;dode;NA; 5;2022;65-69;Fuld effekt efter primært forløb;     1,0
